"country_region","semana","mortes_semana","crescimento_pct_wow"
"Kyrgyzstan","2020-04-13","0","-100.00"
"Kyrgyzstan","2020-04-20","3",NULL
"Kyrgyzstan","2020-04-27","2","-33.33"
"Kyrgyzstan","2020-05-04","2","0.00"
"Kyrgyzstan","2020-05-11","2","0.00"
"Kyrgyzstan","2020-05-18","0","-100.00"
"Kyrgyzstan","2020-05-25","2",NULL
"Kyrgyzstan","2020-06-01","6","200.00"
"Kyrgyzstan","2020-06-08","5","-16.67"
"Kyrgyzstan","2020-06-15","13","160.00"
"Kyrgyzstan","2020-06-22","10","-23.08"
"Kyrgyzstan","2020-06-29","38","280.00"
"Kyrgyzstan","2020-07-06","59","55.26"
"Kyrgyzstan","2020-07-13","890","1408.47"
"Kyrgyzstan","2020-07-20","240","-73.03"
"Kyrgyzstan","2020-07-27","24","-90.00"
"Laos","2020-01-20","0",NULL
"Laos","2020-01-27","0",NULL
"Laos","2020-02-03","0",NULL
"Laos","2020-02-10","0",NULL
"Laos","2020-02-17","0",NULL
"Laos","2020-02-24","0",NULL
"Laos","2020-03-02","0",NULL
"Laos","2020-03-09","0",NULL
"Laos","2020-03-16","0",NULL
"Laos","2020-03-23","0",NULL
"Laos","2020-03-30","0",NULL
"Laos","2020-04-06","0",NULL
"Laos","2020-04-13","0",NULL
"Laos","2020-04-20","0",NULL
"Laos","2020-04-27","0",NULL
"Laos","2020-05-04","0",NULL
"Laos","2020-05-11","0",NULL
"Laos","2020-05-18","0",NULL
"Laos","2020-05-25","0",NULL
"Laos","2020-06-01","0",NULL
"Laos","2020-06-08","0",NULL
"Laos","2020-06-15","0",NULL
"Laos","2020-06-22","0",NULL
"Laos","2020-06-29","0",NULL
"Laos","2020-07-06","0",NULL
"Laos","2020-07-13","0",NULL
"Laos","2020-07-20","0",NULL
"Laos","2020-07-27","0",NULL
"Latvia","2020-01-20","0",NULL
"Latvia","2020-01-27","0",NULL
"Latvia","2020-02-03","0",NULL
"Latvia","2020-02-10","0",NULL
"Latvia","2020-02-17","0",NULL
"Latvia","2020-02-24","0",NULL
"Latvia","2020-03-02","0",NULL
"Latvia","2020-03-09","0",NULL
"Latvia","2020-03-16","0",NULL
"Latvia","2020-03-23","0",NULL
"Latvia","2020-03-30","1",NULL
"Latvia","2020-04-06","4","300.00"
"Latvia","2020-04-13","0","-100.00"
"Latvia","2020-04-20","7",NULL
"Latvia","2020-04-27","4","-42.86"
"Latvia","2020-05-04","2","-50.00"
"Latvia","2020-05-11","1","-50.00"
"Latvia","2020-05-18","3","200.00"
"Latvia","2020-05-25","2","-33.33"
"Latvia","2020-06-01","1","-50.00"
"Latvia","2020-06-08","3","200.00"
"Latvia","2020-06-15","2","-33.33"
"Latvia","2020-06-22","0","-100.00"
"Latvia","2020-06-29","0",NULL
"Latvia","2020-07-06","0",NULL
"Latvia","2020-07-13","1",NULL
"Latvia","2020-07-20","0","-100.00"
"Latvia","2020-07-27","0",NULL
"Lebanon","2020-01-20","0",NULL
"Lebanon","2020-01-27","0",NULL
"Lebanon","2020-02-03","0",NULL
"Lebanon","2020-02-10","0",NULL
"Lebanon","2020-02-17","0",NULL
"Lebanon","2020-02-24","0",NULL
"Lebanon","2020-03-02","0",NULL
"Lebanon","2020-03-09","3",NULL
"Lebanon","2020-03-16","1","-66.67"
"Lebanon","2020-03-23","6","500.00"
"Lebanon","2020-03-30","8","33.33"
"Lebanon","2020-04-06","2","-75.00"
"Lebanon","2020-04-13","1","-50.00"
"Lebanon","2020-04-20","3","200.00"
"Lebanon","2020-04-27","1","-66.67"
"Lebanon","2020-05-04","1","0.00"
"Lebanon","2020-05-11","0","-100.00"
"Lebanon","2020-05-18","0",NULL
"Lebanon","2020-05-25","1",NULL
"Lebanon","2020-06-01","3","200.00"
"Lebanon","2020-06-08","2","-33.33"
"Lebanon","2020-06-15","0","-100.00"
"Lebanon","2020-06-22","2",NULL
"Lebanon","2020-06-29","2","0.00"
"Lebanon","2020-07-06","0","-100.00"
"Lebanon","2020-07-13","4",NULL
"Lebanon","2020-07-20","11","175.00"
"Lebanon","2020-07-27","0","-100.00"
"Lesotho","2020-01-20","0",NULL
"Lesotho","2020-01-27","0",NULL
"Lesotho","2020-02-03","0",NULL
"Lesotho","2020-02-10","0",NULL
"Lesotho","2020-02-17","0",NULL
"Lesotho","2020-02-24","0",NULL
"Lesotho","2020-03-02","0",NULL
"Lesotho","2020-03-09","0",NULL
"Lesotho","2020-03-16","0",NULL
"Lesotho","2020-03-23","0",NULL
"Lesotho","2020-03-30","0",NULL
"Lesotho","2020-04-06","0",NULL
"Lesotho","2020-04-13","0",NULL
"Lesotho","2020-04-20","0",NULL
"Lesotho","2020-04-27","0",NULL
"Lesotho","2020-05-04","0",NULL
"Lesotho","2020-05-11","0",NULL
"Lesotho","2020-05-18","0",NULL
"Lesotho","2020-05-25","0",NULL
"Lesotho","2020-06-01","0",NULL
"Lesotho","2020-06-08","0",NULL
"Lesotho","2020-06-15","0",NULL
"Lesotho","2020-06-22","0",NULL
"Lesotho","2020-06-29","0",NULL
"Lesotho","2020-07-06","2",NULL
"Lesotho","2020-07-13","4","100.00"
"Lesotho","2020-07-20","6","50.00"
"Lesotho","2020-07-27","0","-100.00"
"Liberia","2020-01-20","0",NULL
"Liberia","2020-01-27","0",NULL
"Liberia","2020-02-03","0",NULL
"Liberia","2020-02-10","0",NULL
"Liberia","2020-02-17","0",NULL
"Liberia","2020-02-24","0",NULL
"Liberia","2020-03-02","0",NULL
"Liberia","2020-03-09","0",NULL
"Liberia","2020-03-16","0",NULL
"Liberia","2020-03-23","0",NULL
"Liberia","2020-03-30","3",NULL
"Liberia","2020-04-06","2","-33.33"
"Liberia","2020-04-13","3","50.00"
"Liberia","2020-04-20","4","33.33"
"Liberia","2020-04-27","6","50.00"
"Liberia","2020-05-04","2","-66.67"
"Liberia","2020-05-11","1","-50.00"
"Liberia","2020-05-18","5","400.00"
"Liberia","2020-05-25","1","-80.00"
"Liberia","2020-06-01","3","200.00"
"Liberia","2020-06-08","2","-33.33"
"Liberia","2020-06-15","2","0.00"
"Liberia","2020-06-22","0","-100.00"
"Liberia","2020-06-29","3",NULL
"Liberia","2020-07-06","14","366.67"
"Liberia","2020-07-13","19","35.71"
"Liberia","2020-07-20","2","-89.47"
"Liberia","2020-07-27","0","-100.00"
"Libya","2020-01-20","0",NULL
"Libya","2020-01-27","0",NULL
"Libya","2020-02-03","0",NULL
"Libya","2020-02-10","0",NULL
"Libya","2020-02-17","0",NULL
"Libya","2020-02-24","0",NULL
"Libya","2020-03-02","0",NULL
"Libya","2020-03-09","0",NULL
"Libya","2020-03-16","0",NULL
"Libya","2020-03-23","0",NULL
"Libya","2020-03-30","1",NULL
"Libya","2020-04-06","0","-100.00"
"Libya","2020-04-13","0",NULL
"Libya","2020-04-20","1",NULL
"Libya","2020-04-27","1","0.00"
"Libya","2020-05-04","0","-100.00"
"Libya","2020-05-11","0",NULL
"Libya","2020-05-18","0",NULL
"Libya","2020-05-25","2",NULL
"Libya","2020-06-01","0","-100.00"
"Libya","2020-06-08","5",NULL
"Libya","2020-06-15","0","-100.00"
"Libya","2020-06-22","11",NULL
"Libya","2020-06-29","11","0.00"
"Libya","2020-07-06","7","-36.36"
"Libya","2020-07-13","9","28.57"
"Libya","2020-07-20","12","33.33"
"Libya","2020-07-27","4","-66.67"
"Liechtenstein","2020-01-20","0",NULL
"Liechtenstein","2020-01-27","0",NULL
"Liechtenstein","2020-02-03","0",NULL
"Liechtenstein","2020-02-10","0",NULL
"Liechtenstein","2020-02-17","0",NULL
"Liechtenstein","2020-02-24","0",NULL
"Liechtenstein","2020-03-02","0",NULL
"Liechtenstein","2020-03-09","0",NULL
"Liechtenstein","2020-03-16","0",NULL
"Liechtenstein","2020-03-23","0",NULL
"Liechtenstein","2020-03-30","1",NULL
"Liechtenstein","2020-04-06","0","-100.00"
"Liechtenstein","2020-04-13","0",NULL
"Liechtenstein","2020-04-20","0",NULL
"Liechtenstein","2020-04-27","0",NULL
"Liechtenstein","2020-05-04","0",NULL
"Liechtenstein","2020-05-11","0",NULL
"Liechtenstein","2020-05-18","0",NULL
"Liechtenstein","2020-05-25","0",NULL
"Liechtenstein","2020-06-01","0",NULL
"Liechtenstein","2020-06-08","0",NULL
"Liechtenstein","2020-06-15","0",NULL
"Liechtenstein","2020-06-22","0",NULL
"Liechtenstein","2020-06-29","0",NULL
"Liechtenstein","2020-07-06","0",NULL
"Liechtenstein","2020-07-13","0",NULL
"Liechtenstein","2020-07-20","0",NULL
"Liechtenstein","2020-07-27","0",NULL
"Lithuania","2020-01-20","0",NULL
"Lithuania","2020-01-27","0",NULL
"Lithuania","2020-02-03","0",NULL
"Lithuania","2020-02-10","0",NULL
"Lithuania","2020-02-17","0",NULL
"Lithuania","2020-02-24","0",NULL
"Lithuania","2020-03-02","0",NULL
"Lithuania","2020-03-09","0",NULL
"Lithuania","2020-03-16","1",NULL
"Lithuania","2020-03-23","6","500.00"
"Lithuania","2020-03-30","6","0.00"
"Lithuania","2020-04-06","10","66.67"
"Lithuania","2020-04-13","12","20.00"
"Lithuania","2020-04-20","6","-50.00"
"Lithuania","2020-04-27","5","-16.67"
"Lithuania","2020-05-04","4","-20.00"
"Lithuania","2020-05-11","6","50.00"
"Lithuania","2020-05-18","7","16.67"
"Lithuania","2020-05-25","7","0.00"
"Lithuania","2020-06-01","1","-85.71"
"Lithuania","2020-06-08","4","300.00"
"Lithuania","2020-06-15","1","-75.00"
"Lithuania","2020-06-22","2","100.00"
"Lithuania","2020-06-29","1","-50.00"
"Lithuania","2020-07-06","0","-100.00"
"Lithuania","2020-07-13","1",NULL
"Lithuania","2020-07-20","0","-100.00"
"Lithuania","2020-07-27","0",NULL
"Luxembourg","2020-01-20","0",NULL
"Luxembourg","2020-01-27","0",NULL
"Luxembourg","2020-02-03","0",NULL
"Luxembourg","2020-02-10","0",NULL
"Luxembourg","2020-02-17","0",NULL
"Luxembourg","2020-02-24","0",NULL
"Luxembourg","2020-03-02","0",NULL
"Luxembourg","2020-03-09","1",NULL
"Luxembourg","2020-03-16","7","600.00"
"Luxembourg","2020-03-23","13","85.71"
"Luxembourg","2020-03-30","15","15.38"
"Luxembourg","2020-04-06","30","100.00"
"Luxembourg","2020-04-13","7","-76.67"
"Luxembourg","2020-04-20","15","114.29"
"Luxembourg","2020-04-27","8","-46.67"
"Luxembourg","2020-05-04","5","-37.50"
"Luxembourg","2020-05-11","6","20.00"
"Luxembourg","2020-05-18","3","-50.00"
"Luxembourg","2020-05-25","0","-100.00"
"Luxembourg","2020-06-01","0",NULL
"Luxembourg","2020-06-08","0",NULL
"Luxembourg","2020-06-15","0",NULL
"Luxembourg","2020-06-22","0",NULL
"Luxembourg","2020-06-29","0",NULL
"Luxembourg","2020-07-06","1",NULL
"Luxembourg","2020-07-13","0","-100.00"
"Luxembourg","2020-07-20","1",NULL
"Luxembourg","2020-07-27","0","-100.00"
"Madagascar","2020-01-20","0",NULL
"Madagascar","2020-01-27","0",NULL
"Madagascar","2020-02-03","0",NULL
"Madagascar","2020-02-10","0",NULL
"Madagascar","2020-02-17","0",NULL
"Madagascar","2020-02-24","0",NULL
"Madagascar","2020-03-02","0",NULL
"Madagascar","2020-03-09","0",NULL
"Madagascar","2020-03-16","0",NULL
"Madagascar","2020-03-23","0",NULL
"Madagascar","2020-03-30","0",NULL
"Madagascar","2020-04-06","0",NULL
"Madagascar","2020-04-13","0",NULL
"Madagascar","2020-04-20","0",NULL
"Madagascar","2020-04-27","0",NULL
"Madagascar","2020-05-04","0",NULL
"Madagascar","2020-05-11","1",NULL
"Madagascar","2020-05-18","1","0.00"
"Madagascar","2020-05-25","4","300.00"
"Madagascar","2020-06-01","3","-25.00"
"Madagascar","2020-06-08","1","-66.67"
"Madagascar","2020-06-15","4","300.00"
"Madagascar","2020-06-22","4","0.00"
"Madagascar","2020-06-29","14","250.00"
"Madagascar","2020-07-06","3","-78.57"
"Madagascar","2020-07-13","24","700.00"
"Madagascar","2020-07-20","26","8.33"
"Madagascar","2020-07-27","6","-76.92"
"Malawi","2020-01-20","0",NULL
"Malawi","2020-01-27","0",NULL
"Malawi","2020-02-03","0",NULL
"Malawi","2020-02-10","0",NULL
"Malawi","2020-02-17","0",NULL
"Malawi","2020-02-24","0",NULL
"Malawi","2020-03-02","0",NULL
"Malawi","2020-03-09","0",NULL
"Malawi","2020-03-16","0",NULL
"Malawi","2020-03-23","0",NULL
"Malawi","2020-03-30","0",NULL
"Malawi","2020-04-06","2",NULL
"Malawi","2020-04-13","0","-100.00"
"Malawi","2020-04-20","1",NULL
"Malawi","2020-04-27","0","-100.00"
"Malawi","2020-05-04","0",NULL
"Malawi","2020-05-11","0",NULL
"Malawi","2020-05-18","1",NULL
"Malawi","2020-05-25","0","-100.00"
"Malawi","2020-06-01","0",NULL
"Malawi","2020-06-08","2",NULL
"Malawi","2020-06-15","5","150.00"
"Malawi","2020-06-22","2","-60.00"
"Malawi","2020-06-29","4","100.00"
"Malawi","2020-07-06","21","425.00"
"Malawi","2020-07-13","21","0.00"
"Malawi","2020-07-20","40","90.48"
"Malawi","2020-07-27","0","-100.00"
"Malaysia","2020-01-20","0",NULL
"Malaysia","2020-01-27","0",NULL
"Malaysia","2020-02-03","0",NULL
"Malaysia","2020-02-10","0",NULL
"Malaysia","2020-02-17","0",NULL
"Malaysia","2020-02-24","0",NULL
"Malaysia","2020-03-02","0",NULL
"Malaysia","2020-03-09","0",NULL
"Malaysia","2020-03-16","10",NULL
"Malaysia","2020-03-23","25","150.00"
"Malaysia","2020-03-30","26","4.00"
"Malaysia","2020-04-06","15","-42.31"
"Malaysia","2020-04-13","13","-13.33"
"Malaysia","2020-04-20","9","-30.77"
"Malaysia","2020-04-27","7","-22.22"
"Malaysia","2020-05-04","3","-57.14"
"Malaysia","2020-05-11","5","66.67"
"Malaysia","2020-05-18","2","-60.00"
"Malaysia","2020-05-25","0","-100.00"
"Malaysia","2020-06-01","2",NULL
"Malaysia","2020-06-08","4","100.00"
"Malaysia","2020-06-15","0","-100.00"
"Malaysia","2020-06-22","0",NULL
"Malaysia","2020-06-29","0",NULL
"Malaysia","2020-07-06","1",NULL
"Malaysia","2020-07-13","1","0.00"
"Malaysia","2020-07-20","1","0.00"
"Malaysia","2020-07-27","0","-100.00"
"Maldives","2020-01-20","0",NULL
"Maldives","2020-01-27","0",NULL
"Maldives","2020-02-03","0",NULL
"Maldives","2020-02-10","0",NULL
"Maldives","2020-02-17","0",NULL
"Maldives","2020-02-24","0",NULL
"Maldives","2020-03-02","0",NULL
"Maldives","2020-03-09","0",NULL
"Maldives","2020-03-16","0",NULL
"Maldives","2020-03-23","0",NULL
"Maldives","2020-03-30","0",NULL
"Maldives","2020-04-06","0",NULL
"Maldives","2020-04-13","0",NULL
"Maldives","2020-04-20","0",NULL
"Maldives","2020-04-27","1",NULL
"Maldives","2020-05-04","2","100.00"
"Maldives","2020-05-11","1","-50.00"
"Maldives","2020-05-18","0","-100.00"
"Maldives","2020-05-25","1",NULL
"Maldives","2020-06-01","3","200.00"
"Maldives","2020-06-08","0","-100.00"
"Maldives","2020-06-15","0",NULL
"Maldives","2020-06-22","0",NULL
"Maldives","2020-06-29","3",NULL
"Maldives","2020-07-06","2","-33.33"
"Maldives","2020-07-13","2","0.00"
"Maldives","2020-07-20","0","-100.00"
"Maldives","2020-07-27","0",NULL
"Mali","2020-01-20","0",NULL
"Mali","2020-01-27","0",NULL
"Mali","2020-02-03","0",NULL
"Mali","2020-02-10","0",NULL
"Mali","2020-02-17","0",NULL
"Mali","2020-02-24","0",NULL
"Mali","2020-03-02","0",NULL
"Mali","2020-03-09","0",NULL
"Mali","2020-03-16","0",NULL
"Mali","2020-03-23","1",NULL
"Mali","2020-03-30","4","300.00"
"Mali","2020-04-06","4","0.00"
"Mali","2020-04-13","5","25.00"
"Mali","2020-04-20","9","80.00"
"Mali","2020-04-27","4","-55.56"
"Mali","2020-05-04","11","175.00"
"Mali","2020-05-11","14","27.27"
"Mali","2020-05-18","13","-7.14"
"Mali","2020-05-25","12","-7.69"
"Mali","2020-06-01","13","8.33"
"Mali","2020-06-08","14","7.69"
"Mali","2020-06-15","5","-64.29"
"Mali","2020-06-22","5","0.00"
"Mali","2020-06-29","5","0.00"
"Mali","2020-07-06","2","-60.00"
"Mali","2020-07-13","0","-100.00"
"Mali","2020-07-20","2",NULL
"Mali","2020-07-27","1","-50.00"
"Malta","2020-01-20","0",NULL
"Malta","2020-01-27","0",NULL
"Malta","2020-02-03","0",NULL
"Malta","2020-02-10","0",NULL
"Malta","2020-02-17","0",NULL
"Malta","2020-02-24","0",NULL
"Malta","2020-03-02","0",NULL
"Malta","2020-03-09","0",NULL
"Malta","2020-03-16","0",NULL
"Malta","2020-03-23","0",NULL
"Malta","2020-03-30","0",NULL
"Malta","2020-04-06","3",NULL
"Malta","2020-04-13","0","-100.00"
"Malta","2020-04-20","1",NULL
"Malta","2020-04-27","0","-100.00"
"Malta","2020-05-04","1",NULL
"Malta","2020-05-11","1","0.00"
"Malta","2020-05-18","0","-100.00"
"Malta","2020-05-25","3",NULL
"Malta","2020-06-01","0","-100.00"
"Malta","2020-06-08","0",NULL
"Malta","2020-06-15","0",NULL
"Malta","2020-06-22","0",NULL
"Malta","2020-06-29","0",NULL
"Malta","2020-07-06","0",NULL
"Malta","2020-07-13","0",NULL
"Malta","2020-07-20","0",NULL
"Malta","2020-07-27","0",NULL
"Mauritania","2020-01-20","0",NULL
"Mauritania","2020-01-27","0",NULL
"Mauritania","2020-02-03","0",NULL
"Mauritania","2020-02-10","0",NULL
"Mauritania","2020-02-17","0",NULL
"Mauritania","2020-02-24","0",NULL
"Mauritania","2020-03-02","0",NULL
"Mauritania","2020-03-09","0",NULL
"Mauritania","2020-03-16","0",NULL
"Mauritania","2020-03-23","0",NULL
"Mauritania","2020-03-30","1",NULL
"Mauritania","2020-04-06","0","-100.00"
"Mauritania","2020-04-13","0",NULL
"Mauritania","2020-04-20","0",NULL
"Mauritania","2020-04-27","0",NULL
"Mauritania","2020-05-04","0",NULL
"Mauritania","2020-05-11","3",NULL
"Mauritania","2020-05-18","2","-33.33"
"Mauritania","2020-05-25","17","750.00"
"Mauritania","2020-06-01","32","88.24"
"Mauritania","2020-06-08","32","0.00"
"Mauritania","2020-06-15","24","-25.00"
"Mauritania","2020-06-22","15","-37.50"
"Mauritania","2020-06-29","4","-73.33"
"Mauritania","2020-07-06","17","325.00"
"Mauritania","2020-07-13","8","-52.94"
"Mauritania","2020-07-20","1","-87.50"
"Mauritania","2020-07-27","0","-100.00"
"Mauritius","2020-01-20","0",NULL
"Mauritius","2020-01-27","0",NULL
"Mauritius","2020-02-03","0",NULL
"Mauritius","2020-02-10","0",NULL
"Mauritius","2020-02-17","0",NULL
"Mauritius","2020-02-24","0",NULL
"Mauritius","2020-03-02","0",NULL
"Mauritius","2020-03-09","0",NULL
"Mauritius","2020-03-16","2",NULL
"Mauritius","2020-03-23","1","-50.00"
"Mauritius","2020-03-30","4","300.00"
"Mauritius","2020-04-06","2","-50.00"
"Mauritius","2020-04-13","0","-100.00"
"Mauritius","2020-04-20","0",NULL
"Mauritius","2020-04-27","1",NULL
"Mauritius","2020-05-04","0","-100.00"
"Mauritius","2020-05-11","0",NULL
"Mauritius","2020-05-18","0",NULL
"Mauritius","2020-05-25","0",NULL
"Mauritius","2020-06-01","0",NULL
"Mauritius","2020-06-08","0",NULL
"Mauritius","2020-06-15","0",NULL
"Mauritius","2020-06-22","0",NULL
"Mauritius","2020-06-29","0",NULL
"Mauritius","2020-07-06","0",NULL
"Mauritius","2020-07-13","0",NULL
"Mauritius","2020-07-20","0",NULL
"Mauritius","2020-07-27","0",NULL
"Mexico","2020-01-20","0",NULL
"Mexico","2020-01-27","0",NULL
"Mexico","2020-02-03","0",NULL
"Mexico","2020-02-10","0",NULL
"Mexico","2020-02-17","0",NULL
"Mexico","2020-02-24","0",NULL
"Mexico","2020-03-02","0",NULL
"Mexico","2020-03-09","0",NULL
"Mexico","2020-03-16","3",NULL
"Mexico","2020-03-23","17","466.67"
"Mexico","2020-03-30","74","335.29"
"Mexico","2020-04-06","202","172.97"
"Mexico","2020-04-13","390","93.07"
"Mexico","2020-04-20","665","70.51"
"Mexico","2020-04-27","803","20.75"
"Mexico","2020-05-04","1311","63.26"
"Mexico","2020-05-11","1712","30.59"
"Mexico","2020-05-18","2217","29.50"
"Mexico","2020-05-25","2536","14.39"
"Mexico","2020-06-01","3769","48.62"
"Mexico","2020-06-08","3442","-8.68"
"Mexico","2020-06-15","4684","36.08"
"Mexico","2020-06-22","4823","2.97"
"Mexico","2020-06-29","3991","-17.25"
"Mexico","2020-07-06","4367","9.42"
"Mexico","2020-07-13","4178","-4.33"
"Mexico","2020-07-20","4496","7.61"
"Mexico","2020-07-27","342","-92.39"
"Moldova","2020-01-20","0",NULL
"Moldova","2020-01-27","0",NULL
"Moldova","2020-02-03","0",NULL
"Moldova","2020-02-10","0",NULL
"Moldova","2020-02-17","0",NULL
"Moldova","2020-02-24","0",NULL
"Moldova","2020-03-02","0",NULL
"Moldova","2020-03-09","0",NULL
"Moldova","2020-03-16","1",NULL
"Moldova","2020-03-23","1","0.00"
"Moldova","2020-03-30","13","1200.00"
"Moldova","2020-04-06","16","23.08"
"Moldova","2020-04-13","36","125.00"
"Moldova","2020-04-20","29","-19.44"
"Moldova","2020-04-27","29","0.00"
"Moldova","2020-05-04","44","51.72"
"Moldova","2020-05-11","42","-4.55"
"Moldova","2020-05-18","39","-7.14"
"Moldova","2020-05-25","45","15.38"
"Moldova","2020-06-01","46","2.22"
"Moldova","2020-06-08","65","41.30"
"Moldova","2020-06-15","67","3.08"
"Moldova","2020-06-22","57","-14.93"
"Moldova","2020-06-29","55","-3.51"
"Moldova","2020-07-06","57","3.64"
"Moldova","2020-07-13","42","-26.32"
"Moldova","2020-07-20","51","21.43"
"Moldova","2020-07-27","13","-74.51"
"Monaco","2020-01-20","0",NULL
"Monaco","2020-01-27","0",NULL
"Monaco","2020-02-03","0",NULL
"Monaco","2020-02-10","0",NULL
"Monaco","2020-02-17","0",NULL
"Monaco","2020-02-24","0",NULL
"Monaco","2020-03-02","0",NULL
"Monaco","2020-03-09","0",NULL
"Monaco","2020-03-16","0",NULL
"Monaco","2020-03-23","1",NULL
"Monaco","2020-03-30","0","-100.00"
"Monaco","2020-04-06","0",NULL
"Monaco","2020-04-13","2",NULL
"Monaco","2020-04-20","1","-50.00"
"Monaco","2020-04-27","0","-100.00"
"Monaco","2020-05-04","0",NULL
"Monaco","2020-05-11","0",NULL
"Monaco","2020-05-18","0",NULL
"Monaco","2020-05-25","0",NULL
"Monaco","2020-06-01","0",NULL
"Monaco","2020-06-08","0",NULL
"Monaco","2020-06-15","0",NULL
"Monaco","2020-06-22","0",NULL
"Monaco","2020-06-29","0",NULL
"Monaco","2020-07-06","0",NULL
"Monaco","2020-07-13","0",NULL
"Monaco","2020-07-20","0",NULL
"Monaco","2020-07-27","0",NULL
"Mongolia","2020-01-20","0",NULL
"Mongolia","2020-01-27","0",NULL
"Mongolia","2020-02-03","0",NULL
"Mongolia","2020-02-10","0",NULL
"Mongolia","2020-02-17","0",NULL
"Mongolia","2020-02-24","0",NULL
"Mongolia","2020-03-02","0",NULL
"Mongolia","2020-03-09","0",NULL
"Mongolia","2020-03-16","0",NULL
"Mongolia","2020-03-23","0",NULL
"Mongolia","2020-03-30","0",NULL
"Mongolia","2020-04-06","0",NULL
"Mongolia","2020-04-13","0",NULL
"Mongolia","2020-04-20","0",NULL
"Mongolia","2020-04-27","0",NULL
"Mongolia","2020-05-04","0",NULL
"Mongolia","2020-05-11","0",NULL
"Mongolia","2020-05-18","0",NULL
"Mongolia","2020-05-25","0",NULL
"Mongolia","2020-06-01","0",NULL
"Mongolia","2020-06-08","0",NULL
"Mongolia","2020-06-15","0",NULL
"Mongolia","2020-06-22","0",NULL
"Mongolia","2020-06-29","0",NULL
"Mongolia","2020-07-06","0",NULL
"Mongolia","2020-07-13","0",NULL
"Mongolia","2020-07-20","0",NULL
"Mongolia","2020-07-27","0",NULL
"Montenegro","2020-01-20","0",NULL
"Montenegro","2020-01-27","0",NULL
"Montenegro","2020-02-03","0",NULL
"Montenegro","2020-02-10","0",NULL
"Montenegro","2020-02-17","0",NULL
"Montenegro","2020-02-24","0",NULL
"Montenegro","2020-03-02","0",NULL
"Montenegro","2020-03-09","0",NULL
"Montenegro","2020-03-16","0",NULL
"Montenegro","2020-03-23","1",NULL
"Montenegro","2020-03-30","1","0.00"
"Montenegro","2020-04-06","1","0.00"
"Montenegro","2020-04-13","2","100.00"
"Montenegro","2020-04-20","2","0.00"
"Montenegro","2020-04-27","1","-50.00"
"Montenegro","2020-05-04","1","0.00"
"Montenegro","2020-05-11","0","-100.00"
"Montenegro","2020-05-18","0",NULL
"Montenegro","2020-05-25","0",NULL
"Montenegro","2020-06-01","0",NULL
"Montenegro","2020-06-08","0",NULL
"Montenegro","2020-06-15","0",NULL
"Montenegro","2020-06-22","2",NULL
"Montenegro","2020-06-29","3","50.00"
"Montenegro","2020-07-06","9","200.00"
"Montenegro","2020-07-13","9","0.00"
"Montenegro","2020-07-20","11","22.22"
"Montenegro","2020-07-27","2","-81.82"
"Morocco","2020-01-20","0",NULL
"Morocco","2020-01-27","0",NULL
"Morocco","2020-02-03","0",NULL
"Morocco","2020-02-10","0",NULL
"Morocco","2020-02-17","0",NULL
"Morocco","2020-02-24","0",NULL
"Morocco","2020-03-02","0",NULL
"Morocco","2020-03-09","1",NULL
"Morocco","2020-03-16","3","200.00"
"Morocco","2020-03-23","22","633.33"
"Morocco","2020-03-30","44","100.00"
"Morocco","2020-04-06","48","9.09"
"Morocco","2020-04-13","23","-52.08"
"Morocco","2020-04-20","20","-13.04"
"Morocco","2020-04-27","13","-35.00"
"Morocco","2020-05-04","14","7.69"
"Morocco","2020-05-11","4","-71.43"
"Morocco","2020-05-18","7","75.00"
"Morocco","2020-05-25","6","-14.29"
"Morocco","2020-06-01","3","-50.00"
"Morocco","2020-06-08","4","33.33"
"Morocco","2020-06-15","2","-50.00"
"Morocco","2020-06-22","7","250.00"
"Morocco","2020-06-29","14","100.00"
"Morocco","2020-07-06","15","7.14"
"Morocco","2020-07-13","23","53.33"
"Morocco","2020-07-20","40","73.91"
"Morocco","2020-07-27","3","-92.50"
"Mozambique","2020-01-20","0",NULL
"Mozambique","2020-01-27","0",NULL
"Mozambique","2020-02-03","0",NULL
"Mozambique","2020-02-10","0",NULL
"Mozambique","2020-02-17","0",NULL
"Mozambique","2020-02-24","0",NULL
"Mozambique","2020-03-02","0",NULL
"Mozambique","2020-03-09","0",NULL
"Mozambique","2020-03-16","0",NULL
"Mozambique","2020-03-23","0",NULL
"Mozambique","2020-03-30","0",NULL
"Mozambique","2020-04-06","0",NULL
"Mozambique","2020-04-13","0",NULL
"Mozambique","2020-04-20","0",NULL
"Mozambique","2020-04-27","0",NULL
"Mozambique","2020-05-04","0",NULL
"Mozambique","2020-05-11","0",NULL
"Mozambique","2020-05-18","0",NULL
"Mozambique","2020-05-25","2",NULL
"Mozambique","2020-06-01","0","-100.00"
"Mozambique","2020-06-08","1",NULL
"Mozambique","2020-06-15","2","100.00"
"Mozambique","2020-06-22","0","-100.00"
"Mozambique","2020-06-29","3",NULL
"Mozambique","2020-07-06","1","-66.67"
"Mozambique","2020-07-13","1","0.00"
"Mozambique","2020-07-20","1","0.00"
"Mozambique","2020-07-27","0","-100.00"
"Namibia","2020-01-20","0",NULL
"Namibia","2020-01-27","0",NULL
"Namibia","2020-02-03","0",NULL
"Namibia","2020-02-10","0",NULL
"Namibia","2020-02-17","0",NULL
